web-scraper-order,web-scraper-start-url,link,link-href,name,number,street_address,street_town,Cuisine
"1616843669-251","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=110","112 . Buchta Marian. Cafe-bar","32 240 11 64","Kokota 210","null",""
"1616843623-175","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=30","36 . Cafe Paterman","32 780 32 86","Jana Pawła Ii 16/18","null","Piekarnie, Sklepy ze słodyczami, Restauracje"
"1616843617-164","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=20","25 . Cafe Chopin","32 763 90 35","ul. Będzińska 80","null","$ Cafes , Coffee and Tea"
"1616843629-185","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=40","46 . Orient Ekspres Cafe Galery Ojoj Aleksandra Szklarz","","May 3 20","null","Bars , Candy Stores"
"1616843640-207","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=60","68 . Cafe Paterman Janusz Paterman Maria Wilczek","","Freedom 52","null","Bars"
"1616843645-211","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=70","72 . Janota Marek Cafe Bar Pijalnia Piwa","","Nicholas Copernicus 5","null","Bars"
"1616843612-150","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=10","11 . Cafe Bordo","32 782 03 81","Zadole 27a","null","Pubs , Cafes , Coffee and tea"
"1616843681-276","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=130","137 . Jewish Museum","33 844 70 02","Pl. Fr. Skarbka 5","null","Museums , Synagogues"
"1616843617-160","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=20","21 . Caffeine Cafe","50 934 12 65","ul. May 3, 13","null","$$ Desserts , Coffee & Tea , Cafes"
"1616843640-201","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=60","62 . Samuray Blues Cafe Pietraszko Aneta","","Jana Wieczorek 9","null","Bars"
"1616843640-205","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=60","66 . Cafe Paterman","","ul. Freedom 18","null","Ice Cream and Frozen Yogurt"
"1616843634-190","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=50","51 . Civil Partnership Bar Kawowy Cafe No. 5 Alina Urbańczyk Mróz","","Katowicka 5","null","Bakeries"
"1616843681-270","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=130","131 . Cafe Caro Tyclik Michał","","Jumper 78","null","Bars"
"1616843634-193","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=50","54 . Civil partnership Bellmer Cafe Urbanowicz Andrzej Duda Sunday","60 809 07 52","ul. Warszawska 2","null","$ Bars"
"1616843629-189","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=40","50 . Cafe Sewn Beata Świderska","","May 3, 19","null","Bars , Shopping"
"1616843686-289","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=140","150 . Internet Cafe Danelczyk Monika","","Main 1","null",""
"1616843629-181","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=40","42 . Stone Cafe Bar & Restaurant","51 129 01 80","ul. Boulevards 1","null","Poland , Bars"
"1616843606-140","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","","1 . Cafe Kattowitz","32 321 85 08","ul. Św. Jana 7","null","$Kawiarnie, Kawa i herbata"
"1616843651-222","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=80","83 . Piotr Duda Cafe Bar Biały Domek Anna Horyń Piotr Duda","32 763 71 40","Auba City 1","null","Bars"
"1616843645-213","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=70","74 . Michalska Maria Cafe Bar","","Roman Dmowski 1","null","Bars"
"1616843674-262","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=120","123 . Krystyna Skarboń Cafe Bar Ara","32 210 20 29","Bieruńska 29","null","Bars"
"1616843651-224","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=80","85 . Blue Berry Club & Cafe","32 217 01 49","John Paul II 12","null","Clubs , Cocktail Bars , Poland"
"1616843674-263","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=120","124 . Adam Czech Internet Cafe Www A2 Com","","Zabrzańska 87","null",""
"1616843606-143","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","","4 . Cafe Europa","32 259 80 91","Mickiewicza 8","null","$ Cafes , Coffee and Tea"
"1616843612-154","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=10","15 . Boutique Cafe","50 226 86 36","ul. Jana III Sobieskiego 14","null","Coffee and tea"
"1616843612-157","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=10","18. Hey Café","50 525 22 00","ul. Wolności 15","null","Kawiarnie, Śniadanie i brunch"
"1616843686-287","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=140","148 . Arena Virtual Cafe Szczepaniak Barbara Nawrat Andrzej","","March. Józef Piłsudskiego 10","null",""
"1616843674-269","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=120","130 . Ewa Rożek Wall Street Cafe","32 434 25 62","Bałdyka 9","null","Bars"
"1616843669-257","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=110","118 . Internet Cafe A2 Agnieszka Czech","","Grzegorz Fitelberg 1/52","null",""
"1616843686-283","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=140","144 . Hanna Kosobudzka Kos Cafe","","Green 35a","null",""
"1616843645-219","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=70","80 . Zanzibar","","ul. May 3 1","null","Bars , Clubs"
"1616843669-259","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=110","120 . Teresa Janosz Cafe Bar Oczko","","Chestnut 20a","null","Bars"
"1616843674-265","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=120","126 . Internet Cafe Nora Oleszczuk Krzysztof","","Stanisława Małachowskiego 11","null",""
"1616843634-196","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=50","57 . Acid Cafe","32 245 64 27","ul. May 3, 1","null","Bars"
"1616843612-153","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=10","14 . Bistro & Cafe Krystynka returns from Vienna","32 733 38 20","ul. Tadeusza Kościuszki 45","null","Cafes , Coffee and Tea , Bistro"
"1616843612-155","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=10","16. Kancelaria Pub&Cafe&Tea","50 983 32 26","Kościelna 3","null","Usługi turystyczne, Kawiarnie, Kawa i herbata"
"1616843657-232","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=90","93 . Grzywińska Wioleta Cafe Bar Wiola FHU","","Pszczyńska 377","null","Bars"
"1616843657-234","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=90","95 . Cohiba Cafe Music","","ul. Prince Władysław Opolski 10","null",""
"1616843651-229","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=80","90 . Cafe Bar Jóźwiak Joanna","","Pszczyna 343","null","Bars"
"1616843657-238","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=90","99 . Pub Cafe in the Gate Tomasz Fic Marcin Wąsacz Janusz Kleszcz","","Jagiellońska 6","null","Bars"
"1616843681-277","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=130","138 . Cafe Cassini Broniek T and M Bronicki M","","Przemysłowa 1","null","Bars"
"1616843623-170","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=30","31 . Cafe Klimaty","60 269 62 99","ul. Kusocińskiego 1B","null","Cafes , Coffee and tea"
"1616843686-281","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=140","142 . Firma Produkcyjno Handlowa Inter Cafe Internet Cafe","","May 3, 39","null",""
"1616843657-235","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=90","96 . Natalia Engelman Nati Cafe","","Oświęcimska 28","null",""
"1616843686-288","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=140","149 . Hotel Bristol","32 281 12 41","ul. Dworcowa 16","null","Hotels"
"1616843606-147","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","","8. Cafe Bergson","33 844 70 02","ul. Ks. Jan Skarbek 2","null","Kawiarnie, Kawa i herbata"
"1616843681-274","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=130","135 . Magic Cafe 2 Internet Cafe Tomecka Maria","","Jana Iii Sobieskiego 4a","null",""
"1616843663-240","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=100","101 . Duo Cafe Elżbieta Piela","","Piastowska 52","null","Bars"
"1616843681-278","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=130","139 . Rock Cafe Łukasz Chłopecki Ewa Trzosek","","Market 16","null","Bars"
"1616843681-271","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=130","132 . Quattro Cafe Bar Anna Rogus Andrzej Rogus","","Prince Władysław","null","Bars"
"1616843663-249","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=100","110 . Cafe Max Nowak Jolanta Strzelecki Sebastian","","Główna 58","null","Bars"
"1616843629-188","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=40","49 . Bbd Cafe Service Bartłomiej Bodio","","Armii Krajowej 308/16","null","Groceries"
"1616843606-145","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","","6 . Cafe Amor","79 241 14 94","Miarka Square 1","null","Cafes , Coffee and tea"
"1616843645-210","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=70","71 . Cafe Paterman Janusz Paterman","32 346 07 54","Freedom 18","null","Bars"
"1616843674-264","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=120","125 . Ikar Cafe Bar Rząsa Zbigniew Makar Bogusław","","Victory 23","null","Bars"
"1616843617-166","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=20","27. Empik Cafe","","ul. Jana III Sobieskiego 6","null","$$Kawiarnie, Kawa i herbata"
"1616843623-177","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=30","38. Firma Produkcyjno Handlowo Usługowa Ad Cafe Dykas Adam","","Maria Konopnicka 5/1","null","Piekarnie"
"1616843674-266","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=120","127 . Cafe Clasik Mirosław Zadora","","Bolesław Chrobry 3","null","Bars"
"1616843640-206","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=60","67 . Beer Bar Cafe Bar Bara Genowefa Grolik","","Jana Sobieskiego 14","null","Bars"
"1616843606-141","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","","2. Spencer Bistro & Cafe","50 155 95 04","ul. Sokolska 2","null","$ Cafes , Coffee & Tea , Bistros"
"1616843645-216","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=70","77 . Cafe Bar Monia Monika Radzik","","Franciszek Kawa 12","null","Bars"
"1616843629-186","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=40","47 . Zapart Henryk and Cichosz Jolanta Cafe Bar","","Żwirki I Wigury 32","null","Bars"
"1616843617-169","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=20","30. Pierro Cafe","32 726 32 34","Ul. Młyńska 9","null","Naleśnikarnie, Pierogi"
"1616843645-215","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=70","76 . Orbisa Cafe Bar Małgorzata Wencel Jacek Wencel","","Fr. Card. August Hlond","null","Bars"
"1616843640-202","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Katowice%2C%20%C5%9Al%C4%85skie&start=60","63 . Cafe Tropicana Krystian Lubojański Jacek Bryda","","Michał Wolskiego 4/1","null","Bars"
